bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,county
3,2.0,1540,93442,1944.0,6037,Los Angeles County
4,2.0,2121,74714,1924.0,6037,Los Angeles County
4,2.0,2121,74714,1924.0,6037,Los Angeles County
4,3.0,3053,335636,1978.0,6059,Orange County
2,1.5,1204,335032,1981.0,6059,Orange County
3,2.0,1518,118072,1970.0,6037,Los Angeles County
4,2.5,2404,685327,1976.0,6059,Orange County
2,2.0,1058,480484,1930.0,6111,Ventura County
2,1.0,1110,301362,1951.0,6111,Ventura County
4,2.0,1425,592933,1963.0,6059,Orange County
3,2.0,1792,219551,2013.0,6059,Orange County
3,2.0,1253,206846,1974.0,6111,Ventura County
4,2.0,1515,47581,1922.0,6037,Los Angeles County
2,1.0,759,727000,1953.0,6059,Orange County
3,2.0,1329,374482,1950.0,6037,Los Angeles County
3,2.0,1996,133370,1974.0,6059,Orange County
2,3.0,2281,944298,1947.0,6037,Los Angeles County
2,3.0,2981,2151241,1957.0,6037,Los Angeles County
3,2.0,1416,509295,1949.0,6037,Los Angeles County
3,2.0,1223,369129,1985.0,6111,Ventura County
4,2.0,2556,282698,2013.0,6037,Los Angeles County
4,2.0,1977,280461,1955.0,6059,Orange County
2,1.0,888,350816,1922.0,6037,Los Angeles County
3,1.0,1006,394000,1951.0,6037,Los Angeles County
2,1.0,804,76593,1925.0,6037,Los Angeles County
2,1.0,872,169921,1949.0,6037,Los Angeles County
3,3.5,1896,1254219,2009.0,6059,Orange County
3,1.0,1269,230243,1950.0,6037,Los Angeles County
2,1.0,785,286062,1950.0,6037,Los Angeles County
4,2.0,1650,89386,1949.0,6037,Los Angeles County
3,2.0,1472,694852,1951.0,6037,Los Angeles County
4,2.0,2286,101539,1966.0,6059,Orange County
3,2.0,1250,177135,1893.0,6059,Orange County
3,1.5,1174,366000,1982.0,6059,Orange County
2,1.0,1082,57293,1954.0,6059,Orange County
3,3.0,2148,690722,1993.0,6059,Orange County
4,2.0,1500,248293,1951.0,6037,Los Angeles County
4,2.5,2301,452517,1964.0,6059,Orange County
3,2.0,1372,439297,1962.0,6111,Ventura County
3,1.5,1533,381640,1952.0,6059,Orange County
3,2.5,1612,373379,1978.0,6059,Orange County
4,2.0,1882,550281,1973.0,6037,Los Angeles County
3,2.0,1375,64558,1958.0,6059,Orange County
3,3.0,2609,240000,2008.0,6037,Los Angeles County
6,4.0,2461,543158,1959.0,6037,Los Angeles County
3,2.0,1398,620000,1995.0,6111,Ventura County
4,3.0,2923,503241,1983.0,6059,Orange County
3,3.0,1752,674000,1949.0,6037,Los Angeles County
3,3.0,2137,2148881,1972.0,6037,Los Angeles County
3,3.0,2681,521873,1954.0,6037,Los Angeles County
4,2.0,1472,253565,1923.0,6059,Orange County
3,1.0,1176,488075,1952.0,6037,Los Angeles County
4,2.0,1808,317835,1973.0,6059,Orange County
4,4.0,2903,771000,2003.0,6059,Orange County
3,2.0,1431,564363,1963.0,6111,Ventura County
3,3.5,3217,838472,1989.0,6059,Orange County
4,3.5,3802,1393938,1989.0,6059,Orange County
3,2.0,1228,551280,1955.0,6037,Los Angeles County
3,3.5,3056,1114091,2007.0,6059,Orange County
3,2.0,1762,332108,1992.0,6059,Orange County
3,3.0,2175,904000,1950.0,6037,Los Angeles County
3,2.0,1359,217178,1956.0,6059,Orange County
3,2.5,1608,524153,2000.0,6059,Orange County
3,2.0,1595,925808,1986.0,6037,Los Angeles County
3,3.0,1767,534454,1995.0,6037,Los Angeles County
4,3.0,1829,590778,1969.0,6037,Los Angeles County
3,2.0,1598,236029,1950.0,6037,Los Angeles County
4,3.0,3051,701597,1952.0,6037,Los Angeles County
4,3.0,2633,325836,1951.0,6037,Los Angeles County
3,2.0,1392,151194,1986.0,6037,Los Angeles County
3,2.0,1362,90221,1950.0,6037,Los Angeles County
5,4.5,3471,881000,1996.0,6111,Ventura County
4,3.0,2925,424873,1981.0,6037,Los Angeles County
3,2.0,1600,212135,1987.0,6037,Los Angeles County
3,1.0,1151,232799,1960.0,6111,Ventura County
3,2.0,1440,328391,1950.0,6037,Los Angeles County
4,2.0,1711,538000,1964.0,6037,Los Angeles County
4,1.0,1124,237937,1949.0,6037,Los Angeles County
4,2.0,1789,236080,1955.0,6037,Los Angeles County
3,2.0,1301,454000,1953.0,6037,Los Angeles County
3,3.5,3337,1460000,2001.0,6111,Ventura County
3,2.0,1888,1854373,1962.0,6059,Orange County
3,2.0,1266,477000,1951.0,6037,Los Angeles County
2,1.0,1048,282408,1936.0,6037,Los Angeles County
4,3.0,2435,411032,1976.0,6059,Orange County
5,4.0,4118,565363,1991.0,6037,Los Angeles County
3,2.0,1509,174074,1951.0,6037,Los Angeles County
3,2.0,1990,594442,1959.0,6037,Los Angeles County
3,2.5,1335,181669,1972.0,6059,Orange County
5,3.0,2654,93719,1960.0,6059,Orange County
3,2.5,2162,912305,1966.0,6059,Orange County
4,4.0,3519,1889000,1977.0,6059,Orange County
3,3.0,2436,749827,1956.0,6037,Los Angeles County
3,2.0,1242,424240,1962.0,6111,Ventura County
3,1.0,870,176584,1953.0,6037,Los Angeles County
4,3.0,2592,143631,1974.0,6059,Orange County
4,2.0,1362,159941,1974.0,6037,Los Angeles County
3,2.0,1698,649000,1961.0,6037,Los Angeles County
4,2.0,1118,99513,1954.0,6037,Los Angeles County
3,1.0,1356,59160,1960.0,6037,Los Angeles County
3,2.0,1780,610000,1964.0,6059,Orange County
4,3.0,1786,377459,1935.0,6037,Los Angeles County
3,1.0,1396,226328,1952.0,6037,Los Angeles County
2,1.0,1355,492396,1938.0,6037,Los Angeles County
3,1.0,1671,85482,1925.0,6037,Los Angeles County
4,4.0,2356,958153,2005.0,6037,Los Angeles County
3,1.0,1001,224271,1947.0,6037,Los Angeles County
3,1.0,1212,51513,1952.0,6037,Los Angeles County
4,3.0,2557,466643,2001.0,6037,Los Angeles County
4,3.0,3594,480784,1949.0,6037,Los Angeles County
5,5.0,5042,1411957,1990.0,6059,Orange County
3,1.0,1168,488210,1952.0,6037,Los Angeles County
5,3.0,2229,132762,1973.0,6059,Orange County
3,2.0,1324,314376,1938.0,6037,Los Angeles County
4,2.0,2367,646105,1976.0,6059,Orange County
2,1.0,1030,289602,1923.0,6037,Los Angeles County
3,1.0,1510,220908,1925.0,6037,Los Angeles County
3,2.0,1852,463321,1909.0,6037,Los Angeles County
4,3.5,2902,938466,1994.0,6059,Orange County
3,2.0,1418,66984,1966.0,6037,Los Angeles County
4,3.0,3233,1304475,1993.0,6037,Los Angeles County
4,2.0,1530,277144,1962.0,6037,Los Angeles County
4,3.0,3188,1273098,1988.0,6111,Ventura County
3,2.0,1218,195804,1965.0,6059,Orange County
3,2.0,2239,661002,1959.0,6059,Orange County
5,3.5,4222,1629000,1994.0,6059,Orange County
3,2.0,1610,242562,1950.0,6037,Los Angeles County
3,2.5,2333,404761,1989.0,6059,Orange County
4,2.0,1960,101886,1940.0,6037,Los Angeles County
3,3.0,2418,410161,2000.0,6037,Los Angeles County
3,2.0,1339,489137,1950.0,6037,Los Angeles County
3,2.0,1504,248934,2010.0,6037,Los Angeles County
4,4.0,3280,738091,2014.0,6037,Los Angeles County
2,1.0,748,260000,1921.0,6037,Los Angeles County
3,2.0,1514,99085,1975.0,6111,Ventura County
3,2.0,1127,166321,1988.0,6037,Los Angeles County
3,2.0,1528,557363,1958.0,6059,Orange County
3,2.0,2039,416905,1942.0,6037,Los Angeles County
2,2.0,1494,649759,1959.0,6037,Los Angeles County
4,3.0,2237,747177,1966.0,6037,Los Angeles County
3,1.0,1000,100058,1970.0,6037,Los Angeles County
3,2.0,1120,244452,1963.0,6037,Los Angeles County
3,2.0,1162,277670,1949.0,6037,Los Angeles County
4,3.0,2205,386232,1978.0,6037,Los Angeles County
2,2.0,1662,60425,1952.0,6037,Los Angeles County
3,2.0,1516,487016,1968.0,6059,Orange County
3,3.0,2166,1147606,1954.0,6037,Los Angeles County
3,1.0,939,316354,1952.0,6037,Los Angeles County
2,1.0,802,290390,1950.0,6059,Orange County
5,2.5,2082,541000,1970.0,6111,Ventura County
3,2.0,1462,745000,1948.0,6037,Los Angeles County
3,2.0,1200,54231,1957.0,6059,Orange County
4,2.0,1341,293905,1951.0,6037,Los Angeles County
3,2.0,1185,588818,1962.0,6059,Orange County
2,1.0,808,164187,1949.0,6037,Los Angeles County
4,3.0,2560,371747,1989.0,6037,Los Angeles County
3,3.0,1924,1617561,1960.0,6037,Los Angeles County
3,2.0,1768,155499,1959.0,6037,Los Angeles County
3,2.5,1389,605000,1987.0,6059,Orange County
4,2.5,2284,426534,1987.0,6111,Ventura County
4,3.0,3140,654550,1981.0,6059,Orange County
3,1.0,1120,294232,1929.0,6037,Los Angeles County
4,2.5,2453,237748,1978.0,6059,Orange County
3,1.0,912,370566,1947.0,6037,Los Angeles County
3,2.0,1969,83242,1952.0,6059,Orange County
3,2.0,1592,820000,1953.0,6037,Los Angeles County
2,1.0,1035,239261,1935.0,6037,Los Angeles County
4,3.5,3957,959411,2002.0,6111,Ventura County
5,3.0,3624,806000,2003.0,6111,Ventura County
2,1.0,1005,203939,1929.0,6037,Los Angeles County
2,1.0,1464,61247,1919.0,6037,Los Angeles County
4,4.0,2449,188546,1983.0,6037,Los Angeles County
5,4.0,2253,657841,1951.0,6037,Los Angeles County
3,2.0,1152,323274,1952.0,6037,Los Angeles County
3,1.0,1092,386174,1926.0,6037,Los Angeles County
2,1.0,956,63300,1954.0,6037,Los Angeles County
3,2.0,1810,234635,1953.0,6037,Los Angeles County
3,2.0,1275,210170,1953.0,6037,Los Angeles County
4,2.0,1818,259241,1928.0,6037,Los Angeles County
4,2.5,2530,385911,1991.0,6059,Orange County
4,1.0,1534,270413,1913.0,6037,Los Angeles County
4,3.0,1546,513850,1989.0,6059,Orange County
4,2.0,2150,2080471,1961.0,6059,Orange County
3,2.0,1941,308476,1984.0,6037,Los Angeles County
3,3.0,1852,467786,1985.0,6059,Orange County
4,3.0,1792,86730,1971.0,6037,Los Angeles County
4,3.0,2135,729029,1986.0,6059,Orange County
3,2.0,1306,354398,1953.0,6037,Los Angeles County
3,2.0,1885,694875,1948.0,6037,Los Angeles County
5,5.5,5303,1477708,2008.0,6059,Orange County
3,1.5,1320,497713,1961.0,6059,Orange County
2,1.0,1040,114424,1946.0,6037,Los Angeles County
4,3.0,2575,928047,2006.0,6037,Los Angeles County
3,2.0,1253,476865,1942.0,6037,Los Angeles County
3,2.0,1610,107298,1957.0,6037,Los Angeles County
2,2.0,1285,328201,1977.0,6059,Orange County
2,2.0,1156,472320,1950.0,6037,Los Angeles County
2,1.0,744,98374,1951.0,6037,Los Angeles County
5,4.0,3972,653066,1999.0,6059,Orange County
3,3.0,1621,668078,1914.0,6037,Los Angeles County
3,2.0,1296,188035,1960.0,6037,Los Angeles County
5,4.5,5394,1432404,1990.0,6059,Orange County
4,3.0,1993,460314,1984.0,6037,Los Angeles County
3,2.0,1351,303580,1958.0,6059,Orange County
4,3.5,3778,772252,2003.0,6059,Orange County
2,1.0,968,137932,1950.0,6037,Los Angeles County
5,4.0,3952,1665417,2006.0,6059,Orange County
3,2.0,1334,256782,1977.0,6037,Los Angeles County
3,3.0,2107,136851,1954.0,6037,Los Angeles County
4,3.0,2210,125880,1973.0,6059,Orange County
5,3.0,2916,335032,2003.0,6037,Los Angeles County
3,2.0,1432,269480,2008.0,6037,Los Angeles County
4,4.0,2902,308314,1978.0,6037,Los Angeles County
2,2.0,2699,908648,2001.0,6059,Orange County
4,4.5,3379,839080,1999.0,6059,Orange County
4,3.0,2281,882500,1944.0,6037,Los Angeles County
4,5.0,3654,2262598,2001.0,6037,Los Angeles County
4,3.0,2026,395287,1978.0,6037,Los Angeles County
3,2.0,1264,50640,1954.0,6111,Ventura County
3,2.0,1814,77201,1959.0,6037,Los Angeles County
3,1.0,1349,79890,1952.0,6037,Los Angeles County
3,3.0,1820,243793,1977.0,6037,Los Angeles County
5,6.0,4709,2075000,2001.0,6037,Los Angeles County
2,2.0,1284,160882,1985.0,6037,Los Angeles County
4,4.0,3870,1488465,2005.0,6037,Los Angeles County
4,3.0,1722,94506,1965.0,6037,Los Angeles County
3,3.0,1960,948107,1950.0,6037,Los Angeles County
4,3.0,2304,613428,1963.0,6037,Los Angeles County
2,1.0,824,1852831,1936.0,6059,Orange County
2,2.0,1386,535719,1927.0,6037,Los Angeles County
4,3.0,2176,228431,1981.0,6037,Los Angeles County
3,3.0,2450,667669,1940.0,6037,Los Angeles County
3,2.0,1111,590000,1959.0,6059,Orange County
5,3.0,3015,931000,2002.0,6059,Orange County
4,2.0,1611,56155,1950.0,6111,Ventura County
3,2.0,1540,445279,1952.0,6037,Los Angeles County
4,3.0,2291,684000,1998.0,6059,Orange County
3,1.0,999,132373,1949.0,6037,Los Angeles County
3,1.0,1240,598997,1927.0,6037,Los Angeles County
5,4.0,2818,931979,1964.0,6037,Los Angeles County
4,2.0,1465,305046,1941.0,6037,Los Angeles County
6,2.0,1352,275268,1954.0,6037,Los Angeles County
3,2.0,1243,215717,1998.0,6037,Los Angeles County
3,2.0,1245,54207,1956.0,6037,Los Angeles County
5,3.0,4137,1205000,2001.0,6059,Orange County
2,1.0,1347,688000,1938.0,6037,Los Angeles County
4,2.5,2357,260759,1965.0,6059,Orange County
3,2.5,3286,951815,2003.0,6059,Orange County
3,3.0,2582,733841,1957.0,6037,Los Angeles County
4,2.0,1526,500270,1965.0,6059,Orange County
3,4.0,3356,879730,1955.0,6037,Los Angeles County
3,3.0,2364,1457513,1927.0,6037,Los Angeles County
5,3.5,3460,855966,2005.0,6111,Ventura County
3,1.0,1106,334930,1952.0,6037,Los Angeles County
2,2.0,1660,818060,1948.0,6037,Los Angeles County
2,1.5,1187,353679,1965.0,6059,Orange County
2,2.0,2059,1409000,1953.0,6037,Los Angeles County
3,2.0,1419,75962,1954.0,6037,Los Angeles County
2,1.0,702,324879,1954.0,6037,Los Angeles County
3,2.0,1404,335298,1962.0,6037,Los Angeles County
2,2.0,1497,301499,1948.0,6037,Los Angeles County
4,3.0,2149,558675,1970.0,6111,Ventura County
4,5.0,2811,1242640,1961.0,6037,Los Angeles County
3,2.0,1190,176836,1953.0,6037,Los Angeles County
3,2.0,1761,194000,2000.0,6037,Los Angeles County
3,2.0,1232,503100,1959.0,6037,Los Angeles County
3,2.0,2190,558387,1985.0,6037,Los Angeles County
3,2.0,1443,563000,1965.0,6037,Los Angeles County
4,3.0,3269,537327,1996.0,6059,Orange County
4,3.0,2777,831600,1988.0,6037,Los Angeles County
5,3.0,2464,463505,1977.0,6059,Orange County
3,4.0,3588,757582,1984.0,6059,Orange County
3,3.0,1901,243350,1986.0,6037,Los Angeles County
4,2.5,2790,852738,1976.0,6059,Orange County
3,3.0,2493,702875,2004.0,6059,Orange County
3,2.0,1467,697071,1948.0,6037,Los Angeles County
3,2.0,1452,56487,1953.0,6037,Los Angeles County
4,3.0,2615,748583,1972.0,6037,Los Angeles County
3,1.0,1351,65600,1949.0,6037,Los Angeles County
3,2.5,1447,424000,1973.0,6059,Orange County
4,3.0,2668,626978,2005.0,6111,Ventura County
3,4.0,3102,728000,2000.0,6111,Ventura County
4,2.0,1346,45095,1954.0,6037,Los Angeles County
4,4.0,3862,2376552,1987.0,6059,Orange County
3,2.0,1287,435000,1957.0,6037,Los Angeles County
3,2.0,944,352000,1930.0,6037,Los Angeles County
3,2.0,1090,348929,1955.0,6059,Orange County
4,2.0,2788,261935,1955.0,6037,Los Angeles County
2,1.0,1228,528000,1947.0,6037,Los Angeles County
3,2.0,1119,60711,1952.0,6037,Los Angeles County
5,4.0,3617,444098,1957.0,6037,Los Angeles County
4,3.0,2669,479081,1986.0,6111,Ventura County
4,2.0,4247,2373488,1958.0,6037,Los Angeles County
3,2.0,1631,332873,1959.0,6037,Los Angeles County
3,2.0,1202,549000,1961.0,6059,Orange County
4,3.0,2933,939365,1989.0,6037,Los Angeles County
3,4.0,4373,1698882,1988.0,6037,Los Angeles County
3,3.0,1745,414302,1956.0,6037,Los Angeles County
2,1.0,1249,271967,1951.0,6059,Orange County
3,3.0,3307,967418,1986.0,6059,Orange County
4,2.5,2479,737422,1993.0,6059,Orange County
3,2.0,1807,294222,1950.0,6037,Los Angeles County
3,1.0,1228,118021,1926.0,6037,Los Angeles County
3,2.5,1656,91201,1972.0,6059,Orange County
5,3.0,3554,1899365,1959.0,6037,Los Angeles County
3,2.0,2158,72142,1946.0,6059,Orange County
4,2.0,1520,554400,1979.0,6037,Los Angeles County
3,2.0,996,314004,1956.0,6037,Los Angeles County
4,2.0,1188,105337,1954.0,6037,Los Angeles County
4,3.0,1883,275969,1977.0,6059,Orange County
3,3.0,2512,1668554,1956.0,6037,Los Angeles County
5,3.0,2344,232993,1989.0,6037,Los Angeles County
3,2.0,1884,269133,1942.0,6037,Los Angeles County
3,2.0,1826,568540,1977.0,6111,Ventura County
4,3.5,2267,461143,1961.0,6059,Orange County
2,2.0,1962,101843,1948.0,6037,Los Angeles County
4,3.0,2806,1096945,1965.0,6059,Orange County
2,1.0,756,270861,1923.0,6037,Los Angeles County
3,3.0,1553,401816,1990.0,6059,Orange County
3,2.0,1548,196969,1990.0,6037,Los Angeles County
2,1.0,848,276231,1938.0,6037,Los Angeles County
4,2.0,2175,118048,1962.0,6059,Orange County
4,2.0,1806,295242,1964.0,6111,Ventura County
4,3.0,2502,403322,1982.0,6059,Orange County
3,1.0,1000,207173,1944.0,6037,Los Angeles County
3,2.0,1046,47544,1958.0,6111,Ventura County
3,1.0,968,375293,1953.0,6037,Los Angeles County
3,2.5,1804,735000,1990.0,6059,Orange County
3,3.0,2025,237760,1989.0,6037,Los Angeles County
4,2.0,1353,426535,1965.0,6037,Los Angeles County
2,1.0,822,217403,1949.0,6037,Los Angeles County
2,1.0,1232,329296,1932.0,6111,Ventura County
3,2.0,1248,297319,1963.0,6059,Orange County
3,2.5,2031,824900,1989.0,6059,Orange County
3,1.5,1260,183798,1965.0,6059,Orange County
3,2.0,1577,533006,1962.0,6037,Los Angeles County
4,3.0,1712,692805,2014.0,6059,Orange County
3,2.0,2204,558615,1959.0,6037,Los Angeles County
3,2.0,1450,174698,1924.0,6037,Los Angeles County
3,1.0,940,255690,1958.0,6037,Los Angeles County
3,3.0,2204,598000,1989.0,6111,Ventura County
2,1.0,1012,324372,1918.0,6037,Los Angeles County
2,2.0,1144,194597,1969.0,6059,Orange County
4,2.0,1397,445000,1959.0,6037,Los Angeles County
2,3.0,1947,876628,1941.0,6037,Los Angeles County
3,1.0,760,480000,1925.0,6037,Los Angeles County
2,2.5,1446,595000,1986.0,6059,Orange County
4,2.5,2520,397209,1978.0,6059,Orange County
3,2.0,2010,163284,1952.0,6037,Los Angeles County
4,2.0,2077,175606,1946.0,6037,Los Angeles County
3,2.0,1560,73479,1968.0,6037,Los Angeles County
2,3.0,3100,666372,1964.0,6037,Los Angeles County
2,1.0,827,355482,1950.0,6037,Los Angeles County
3,2.0,1844,281347,1936.0,6037,Los Angeles County
3,2.5,2878,357393,1980.0,6059,Orange County
3,2.0,1147,229829,1961.0,6037,Los Angeles County
4,3.0,2482,400995,1993.0,6111,Ventura County
3,3.0,1650,314104,1947.0,6037,Los Angeles County
3,2.0,2224,225708,1980.0,6037,Los Angeles County
3,3.0,2303,1094559,1958.0,6037,Los Angeles County
3,2.0,1189,158854,1955.0,6037,Los Angeles County
3,2.0,1368,125389,1992.0,6037,Los Angeles County
3,2.0,1349,304574,1949.0,6037,Los Angeles County
2,2.0,1536,435985,1932.0,6037,Los Angeles County
3,2.0,1435,530000,1971.0,6037,Los Angeles County
3,2.0,1690,444000,1952.0,6037,Los Angeles County
5,3.0,2226,274966,1951.0,6037,Los Angeles County
4,2.0,1351,647619,1962.0,6059,Orange County
2,1.0,1051,405315,1953.0,6037,Los Angeles County
3,3.0,2341,878191,1957.0,6037,Los Angeles County
3,2.0,1299,187200,1984.0,6037,Los Angeles County
3,2.5,2082,451014,1956.0,6059,Orange County
4,4.0,4638,682148,1988.0,6037,Los Angeles County
3,2.0,1505,190749,1948.0,6037,Los Angeles County
4,2.5,2231,701536,2003.0,6059,Orange County
3,3.0,1581,381971,2000.0,6037,Los Angeles County
5,3.0,2453,283660,1993.0,6037,Los Angeles County
4,2.0,1500,569624,1976.0,6059,Orange County
3,2.0,1332,413803,1960.0,6037,Los Angeles County
4,2.5,2514,794109,2004.0,6059,Orange County
2,2.5,1212,232932,1995.0,6059,Orange County
3,2.0,1932,308050,1958.0,6059,Orange County
2,1.0,1392,258426,1942.0,6037,Los Angeles County
5,5.5,4526,1511278,2010.0,6059,Orange County
2,2.0,1715,1300000,1957.0,6037,Los Angeles County
4,2.0,1809,547529,1951.0,6037,Los Angeles County
2,2.0,2093,585834,1941.0,6037,Los Angeles County
3,3.0,1764,854314,1979.0,6037,Los Angeles County
3,3.0,2927,624984,1992.0,6059,Orange County
3,2.5,2480,460827,1998.0,6059,Orange County
3,3.0,1792,111265,1984.0,6037,Los Angeles County
5,4.0,2791,599333,1950.0,6037,Los Angeles County
3,2.0,1651,546123,1960.0,6059,Orange County
4,3.5,3615,1310986,1989.0,6059,Orange County
4,3.0,2158,214731,2003.0,6037,Los Angeles County
5,5.0,2925,1192205,2015.0,6059,Orange County
4,2.0,2126,98473,1966.0,6059,Orange County
4,2.0,2126,98473,1966.0,6059,Orange County
3,2.0,1464,444376,1956.0,6037,Los Angeles County
4,4.0,2663,1591560,1961.0,6059,Orange County
2,1.0,876,312261,1929.0,6037,Los Angeles County
3,3.0,1489,390331,1948.0,6037,Los Angeles County
4,3.0,2823,492042,2000.0,6037,Los Angeles County
4,3.0,2034,667000,2005.0,6111,Ventura County
2,2.0,1310,75483,1962.0,6111,Ventura County
4,3.0,2267,1125000,1997.0,6059,Orange County
3,2.0,1862,526049,1983.0,6037,Los Angeles County
2,3.0,2310,1034780,1958.0,6037,Los Angeles County
4,2.5,3388,908443,1980.0,6111,Ventura County
4,2.0,1981,143927,1957.0,6037,Los Angeles County
3,2.0,1280,204000,1998.0,6037,Los Angeles County
2,1.0,1016,253163,1947.0,6037,Los Angeles County
3,2.0,1301,126611,1958.0,6037,Los Angeles County
3,1.0,1050,395000,1955.0,6037,Los Angeles County
3,2.0,1502,414212,1958.0,6037,Los Angeles County
2,1.0,842,471000,1925.0,6111,Ventura County
4,2.0,1522,691735,1957.0,6059,Orange County
3,3.0,2144,489382,1977.0,6059,Orange County
3,3.0,2820,326341,2003.0,6037,Los Angeles County
4,2.0,1550,530518,1970.0,6037,Los Angeles County
3,1.0,1354,273473,1948.0,6037,Los Angeles County
4,2.0,1574,490678,1972.0,6037,Los Angeles County
2,1.0,923,105352,1948.0,6037,Los Angeles County
3,3.0,2138,1269062,1946.0,6037,Los Angeles County
4,3.0,2179,303000,1997.0,6037,Los Angeles County
2,1.0,1033,505000,1950.0,6037,Los Angeles County
3,2.0,1244,136868,1961.0,6111,Ventura County
2,2.0,1800,995677,1966.0,6037,Los Angeles County
5,4.0,4738,166881,1926.0,6037,Los Angeles County
4,2.0,1710,719000,1964.0,6037,Los Angeles County
4,4.0,2638,356000,2005.0,6037,Los Angeles County
2,1.0,1105,69326,1949.0,6037,Los Angeles County
4,2.0,1702,420063,1963.0,6037,Los Angeles County
3,2.5,1765,415305,1988.0,6059,Orange County
4,3.0,2443,251463,1994.0,6037,Los Angeles County
4,2.0,2098,326530,1972.0,6111,Ventura County
3,2.0,1310,174942,1986.0,6037,Los Angeles County
5,4.0,3308,771498,2010.0,6059,Orange County
